pr_number,title,created_at,merged_at,title_sentiment_numeric,title_sentiment_label,title_sentiment_score,body_sentiment_numeric,body_sentiment_label,body_sentiment_score,comments_sentiment_avg,total_comments,date
1406,[Evals] Update the errors we except for retries,2023-11-13 17:06:36+00:00,2023-11-13 17:55:49+00:00,3,Neutral,0.3464396297931671,3.0,Very Positive,0.32871294021606445,,0,2023-11-13 17:55:49+00:00
1401,Self-Prompting eval,2023-11-10 12:18:56+00:00,2023-11-15 02:51:08+00:00,3,Very Negative,0.43109697103500366,3.0,Very Negative,0.4732622802257538,3.0,1,2023-11-15 02:51:08+00:00
1405,Add theory of mind eval,2023-11-10 14:24:08+00:00,2023-11-15 02:51:41+00:00,3,Neutral,0.34278637170791626,3.0,Very Negative,0.4732622802257538,,0,2023-11-15 02:51:41+00:00
1403,MMP v2 eval,2023-11-10 14:02:46+00:00,2023-11-15 02:56:27+00:00,3,Negative,0.35721632838249207,3.0,Very Negative,0.4732622802257538,,0,2023-11-15 02:56:27+00:00
1409,Sandbagging eval,2023-11-14 10:59:10+00:00,2023-11-15 02:56:41+00:00,3,Very Negative,0.6859070658683777,3.0,Very Negative,0.4732622802257538,,0,2023-11-15 02:56:41+00:00
1410,Fix the OpenAI Version to <=0.28.1 ,2023-11-15 02:56:50+00:00,2023-11-15 02:59:56+00:00,3,Positive,0.3903195261955261,3.0,Very Negative,0.4732622802257538,,0,2023-11-15 02:59:56+00:00
1402,Bluff eval,2023-11-10 12:35:56+00:00,2023-11-15 15:53:10+00:00,3,Very Negative,0.42415300011634827,3.0,Very Negative,0.4732622802257538,,0,2023-11-15 15:53:10+00:00
1413,Amend contribution statements for Bluff and ToM from PolRes team,2023-11-15 17:02:50+00:00,2023-11-15 17:11:21+00:00,3,Neutral,0.4728786051273346,,,0.0,,0,2023-11-15 17:11:21+00:00
1412,Sandbagging readme,2023-11-15 09:31:16+00:00,2023-11-15 17:13:15+00:00,3,Negative,0.34132519364356995,3.0,Neutral,0.39466381072998047,,0,2023-11-15 17:13:15+00:00
1420,Upgrade openai to >=1.0.0,2023-11-28 23:15:24+00:00,2023-12-05 18:14:08+00:00,3,Neutral,0.3478366434574127,3.0,Neutral,0.44899967312812805,3.0,7,2023-12-05 18:14:08+00:00
1381,Fix commandline --help exception,2023-10-17 06:27:26+00:00,2023-12-05 21:28:59+00:00,3,Positive,0.4301638901233673,3.0,Neutral,0.3658578395843506,3.0,2,2023-12-05 21:28:59+00:00
1425,[ci] Fix referencing API key for unit tests,2023-12-08 00:40:11+00:00,2023-12-08 00:44:42+00:00,3,Neutral,0.3786866068840027,3.0,Very Negative,0.41364964842796326,,0,2023-12-08 00:44:42+00:00
1415,Docs typos,2023-11-16 10:20:12+00:00,2023-12-10 18:07:51+00:00,3,Neutral,0.5675601959228516,3.0,Neutral,0.6036061644554138,3.0,1,2023-12-10 18:07:51+00:00
1417,docs: documentation out of date/sync with inlined example code. ,2023-11-17 02:53:19+00:00,2023-12-10 18:10:46+00:00,3,Neutral,0.5006096959114075,3.0,Neutral,0.44419586658477783,,0,2023-12-10 18:10:46+00:00
1429,Update README.md,2023-12-10 17:44:40+00:00,2023-12-11 17:13:22+00:00,3,Neutral,0.422183632850647,,,0.0,3.0,5,2023-12-11 17:13:22+00:00
1431,Update CODEOWNERS to new maintainers,2023-12-11 17:11:14+00:00,2023-12-11 19:59:40+00:00,3,Neutral,0.46298035979270935,3.0,Neutral,0.4660119414329529,,0,2023-12-11 19:59:40+00:00
1427,Fix bluff for openai >= 1.0.0 and unbreak tests,2023-12-09 01:05:39+00:00,2023-12-11 19:59:50+00:00,3,Neutral,0.27683448791503906,3.0,Neutral,0.3692442774772644,3.0,1,2023-12-11 19:59:50+00:00
1391,Schelling Point v2,2023-10-27 16:19:39+00:00,2023-12-15 02:16:28+00:00,3,Neutral,0.37506359815597534,3.0,Very Positive,0.40510720014572144,3.0,1,2023-12-15 02:16:28+00:00
1390,Ballots v2,2023-10-27 16:10:57+00:00,2023-12-15 02:19:33+00:00,3,Neutral,0.48351794481277466,3.0,Positive,0.348356157541275,3.0,1,2023-12-15 02:19:33+00:00
1440,Fix branch tests with empty API Key,2023-12-20 17:34:29+00:00,2023-12-20 17:42:32+00:00,3,Neutral,0.37230226397514343,3.0,Negative,0.4518900215625763,,0,2023-12-20 17:42:32+00:00
1439,"Fix make decision prompt in ballots to send from system, not assistant",2023-12-20 16:02:18+00:00,2023-12-20 17:48:06+00:00,3,Positive,0.4481532573699951,,,0.0,3.0,1,2023-12-20 17:48:06+00:00
1441,Run tests on all commits to main,2023-12-20 17:52:55+00:00,2023-12-20 17:55:24+00:00,3,Neutral,0.335726261138916,3.0,Neutral,0.40964141488075256,,0,2023-12-20 17:55:24+00:00
1436,Add complete list of errors to MakeMeSay utils,2023-12-19 21:50:56+00:00,2023-12-20 17:58:48+00:00,3,Very Negative,0.5672188997268677,3.0,Neutral,0.4425044059753418,,0,2023-12-20 17:58:48+00:00
1443,Use the API key for testing evals in CI,2023-12-20 23:44:35+00:00,2023-12-21 00:18:50+00:00,3,Neutral,0.45788004994392395,3.0,Neutral,0.5656702518463135,,0,2023-12-21 00:18:50+00:00
1442,Add MMMU evals and runner,2023-12-20 22:17:38+00:00,2023-12-21 01:09:36+00:00,3,Negative,0.3056626319885254,3.0,Neutral,0.7067249417304993,3.0,1,2023-12-21 01:09:36+00:00
1444,Release 2.0.0,2023-12-21 01:04:12+00:00,2023-12-21 01:37:29+00:00,3,Neutral,0.33464446663856506,3.0,Very Negative,0.34212031960487366,3.0,1,2023-12-21 01:37:29+00:00
1438,Fix small typo in oaieval run function,2023-12-20 12:03:57+00:00,2023-12-21 17:40:48+00:00,3,Positive,0.40761855244636536,3.0,Negative,0.38992995023727417,3.0,3,2023-12-21 17:40:48+00:00
1445,Fix Pydantic warning on data_test run,2023-12-21 10:44:22+00:00,2023-12-21 17:41:29+00:00,3,Neutral,0.33913886547088623,3.0,Very Negative,0.4376935064792633,3.0,1,2023-12-21 17:41:29+00:00
1435,Change wrong kwargs name,2023-12-15 11:28:17+00:00,2023-12-21 17:46:36+00:00,3,Very Negative,0.4016056954860687,3.0,Neutral,0.43650248646736145,3.0,1,2023-12-21 17:46:36+00:00
1447,Randomly select MMMU answer when none is returned from the model,2023-12-24 05:40:30+00:00,2023-12-24 19:22:59+00:00,3,Neutral,0.376496821641922,3.0,Neutral,0.574425220489502,,0,2023-12-24 19:22:59+00:00
1378,Fixed parameter incorrect,2023-10-16 06:12:40+00:00,2024-01-03 16:43:49+00:00,3,Neutral,0.456075519323349,3.0,Neutral,0.3053409159183502,3.0,1,2024-01-03 16:43:49+00:00
1388,Add gpt-3.5-turbo-16k support to ctx len getter,2023-10-24 03:10:16+00:00,2024-01-03 16:45:16+00:00,3,Positive,0.5558277368545532,3.0,Positive,0.31247323751449585,3.0,2,2024-01-03 16:45:16+00:00
1389,Add a recorder for function calls,2023-10-24 08:21:50+00:00,2024-01-03 16:46:20+00:00,3,Neutral,0.44330254197120667,3.0,Neutral,0.4444100260734558,3.0,1,2024-01-03 16:46:20+00:00
1395,Solve #1394,2023-11-03 15:01:53+00:00,2024-01-03 16:48:28+00:00,3,Positive,0.3364662528038025,3.0,Neutral,0.37555447220802307,3.0,1,2024-01-03 16:48:28+00:00
1422,Add eval japanese prime minister,2023-12-06 11:52:03+00:00,2024-01-03 16:49:09+00:00,3,Neutral,0.3527466654777527,3.0,Very Negative,0.4732622802257538,3.0,3,2024-01-03 16:49:09+00:00
1450,Improve MMMU performance with prompt engineering,2024-01-03 18:15:03+00:00,2024-01-03 18:20:50+00:00,3,Positive,0.4224928319454193,3.0,Very Positive,0.50396329164505,,0,2024-01-03 18:20:50+00:00
1453,Add eval yaml for Theory of Mind eval,2024-01-08 10:37:03+00:00,2024-01-09 02:34:54+00:00,3,Very Negative,0.3040663003921509,3.0,Positive,0.3746545910835266,3.0,1,2024-01-09 02:34:54+00:00
1400,icelandic gec eval,2023-11-07 14:08:40+00:00,2024-01-10 16:23:00+00:00,3,Very Negative,0.4239976108074188,3.0,Very Negative,0.4732622802257538,3.0,5,2024-01-10 16:23:00+00:00
1451,Fix formatting/typing so pre-commit hooks pass,2024-01-04 20:44:38+00:00,2024-01-10 16:25:28+00:00,3,Positive,0.44427689909935,3.0,Negative,0.32507848739624023,3.0,1,2024-01-10 16:25:28+00:00
1452,Add run_id to final_report from LocalRecorder,2024-01-04 21:06:47+00:00,2024-01-26 07:07:22+00:00,3,Neutral,0.49849286675453186,3.0,Negative,0.5841244459152222,3.0,1,2024-01-26 07:07:22+00:00
1460,Logged spec now includes overridden args,2024-01-17 09:39:46+00:00,2024-01-26 07:12:09+00:00,3,Negative,0.3798876106739044,3.0,Negative,0.3890824019908905,3.0,1,2024-01-26 07:12:09+00:00
1461,Updates for Solvers,2024-01-26 08:22:48+00:00,2024-01-29 16:33:42+00:00,3,Neutral,0.4670882523059845,3.0,Neutral,0.2685571312904358,3.0,1,2024-01-29 16:33:42+00:00
1464,Fix small typos and inconsistencies in README,2024-01-30 18:32:13+00:00,2024-02-13 14:29:14+00:00,3,Neutral,0.3410733640193939,3.0,Neutral,0.4104154109954834,3.0,1,2024-02-13 14:29:14+00:00
1468,Suppress 'HTTP/1.1 200 OK' logs from openai library,2024-02-15 04:28:37+00:00,2024-02-23 02:15:46+00:00,3,Very Negative,0.4229351282119751,3.0,Very Negative,0.3717370629310608,3.0,2,2024-02-23 02:15:46+00:00
1481,Drop two datasets from steganography,2024-03-12 07:54:46+00:00,2024-03-12 09:23:39+00:00,3,Negative,0.28790441155433655,3.0,Very Negative,0.34416499733924866,3.0,1,2024-03-12 09:23:39+00:00
1483,Updates on existing evals; readmes; solvers,2024-03-13 09:45:43+00:00,2024-03-13 10:20:25+00:00,3,Neutral,0.5732063055038452,3.0,Neutral,0.5406202077865601,3.0,1,2024-03-13 10:20:25+00:00
1486,Bugged Tools Eval,2024-03-15 10:37:44+00:00,2024-03-19 04:00:40+00:00,3,Very Negative,0.45588061213493347,3.0,Negative,0.36523059010505676,3.0,1,2024-03-19 04:00:40+00:00
1487,Can't Do That Anymore Eval,2024-03-15 10:54:54+00:00,2024-03-19 04:04:05+00:00,3,Very Negative,0.4231482148170471,3.0,Negative,0.36523059010505676,3.0,1,2024-03-19 04:04:05+00:00
1485,Error Recovery Eval,2024-03-15 10:25:54+00:00,2024-03-19 08:26:20+00:00,3,Very Negative,0.6401738524436951,3.0,Negative,0.36159610748291016,3.0,1,2024-03-19 08:26:20+00:00
1497,Add skill acquisition eval,2024-03-19 08:25:10+00:00,2024-03-19 13:53:11+00:00,3,Negative,0.3518114984035492,3.0,Very Negative,0.4732622802257538,3.0,1,2024-03-19 13:53:11+00:00
1499,Add 20 questions eval,2024-03-19 11:13:29+00:00,2024-03-19 13:57:16+00:00,3,Neutral,0.46923720836639404,3.0,Very Negative,0.4732622802257538,3.0,1,2024-03-19 13:57:16+00:00
1490,Already Said That Eval,2024-03-15 14:20:33+00:00,2024-03-19 14:03:37+00:00,3,Very Negative,0.42837780714035034,3.0,Negative,0.36523059010505676,3.0,2,2024-03-19 14:03:37+00:00
1489,Track the Stat Eval,2024-03-15 14:06:30+00:00,2024-03-19 14:09:45+00:00,3,Very Negative,0.43052512407302856,3.0,Negative,0.36523059010505676,3.0,5,2024-03-19 14:09:45+00:00
1488,Identifying Variables Eval,2024-03-15 13:38:01+00:00,2024-03-19 14:21:05+00:00,3,Neutral,0.4423220753669739,3.0,Negative,0.36523059010505676,3.0,11,2024-03-19 14:21:05+00:00
1492,Add Function Deduction eval,2024-03-15 18:25:32+00:00,2024-03-19 14:24:57+00:00,3,Very Negative,0.43729937076568604,3.0,Very Negative,0.4732622802257538,3.0,1,2024-03-19 14:24:57+00:00
1491,Add In-Context RL eval,2024-03-15 18:24:15+00:00,2024-03-19 14:59:17+00:00,3,Negative,0.32477137446403503,3.0,Very Negative,0.4732622802257538,3.0,2,2024-03-19 14:59:17+00:00
1500,Add Multi-Step Web Tasks,2024-03-21 02:21:18+00:00,2024-03-21 03:35:24+00:00,3,Neutral,0.49579691886901855,3.0,Very Negative,0.4732622802257538,3.0,1,2024-03-21 03:35:24+00:00
1496,Add Human-Relative MLAgentBench,2024-03-19 05:57:35+00:00,2024-03-21 03:47:43+00:00,3,Neutral,0.287383109331131,3.0,Very Negative,0.4732622802257538,3.0,1,2024-03-21 03:47:43+00:00
1498,AnthropicSolver,2024-03-19 10:26:13+00:00,2024-03-21 04:15:28+00:00,3,Very Positive,0.2589000165462494,3.0,Neutral,0.4606882631778717,3.0,1,2024-03-21 04:15:28+00:00
1502,TogetherSolver,2024-03-21 10:25:52+00:00,2024-03-22 09:50:34+00:00,3,Very Positive,0.5113599300384521,3.0,Neutral,0.5412432551383972,3.0,1,2024-03-22 09:50:34+00:00
1482,Address sporadic hanging of evals on certain samples,2024-03-13 09:41:32+00:00,2024-03-25 15:51:02+00:00,3,Negative,0.32541388273239136,3.0,Negative,0.34366756677627563,3.0,1,2024-03-25 15:51:02+00:00
1449,Log model and usage stats in `record.sampling`,2024-01-03 04:12:27+00:00,2024-03-25 15:52:44+00:00,3,Very Positive,0.31767383217811584,3.0,Neutral,0.43905648589134216,3.0,1,2024-03-25 15:52:44+00:00
1480,Add info about logging and link to logviz,2024-03-12 05:58:48+00:00,2024-03-25 15:53:25+00:00,3,Neutral,0.46946629881858826,3.0,Positive,0.5395891070365906,,0,2024-03-25 15:53:25+00:00
1501,Unified create_retrying for all solvers,2024-03-21 08:49:05+00:00,2024-03-26 15:25:04+00:00,3,Very Positive,0.4482652544975281,3.0,Neutral,0.5453475713729858,3.0,1,2024-03-26 15:25:04+00:00
1503,Add Gemini Solver,2024-03-21 10:32:26+00:00,2024-03-26 15:27:13+00:00,3,Very Positive,0.435493141412735,3.0,Neutral,0.36007508635520935,3.0,1,2024-03-26 15:27:13+00:00
1507,Update ReadMe with New Cookbook link,2024-03-27 23:16:36+00:00,2024-03-27 23:23:38+00:00,3,Neutral,0.3968483805656433,3.0,Very Negative,0.31688928604125977,,0,2024-03-27 23:23:38+00:00
1506,Updates on existing solvers and bugged tool eval,2024-03-27 16:37:02+00:00,2024-03-28 12:40:43+00:00,3,Negative,0.4252840578556061,3.0,Very Positive,0.4235500991344452,3.0,1,2024-03-28 12:40:43+00:00
1514,Switch from pyzstd to zstandard,2024-04-02 20:33:21+00:00,2024-04-02 23:37:54+00:00,3,Neutral,0.40958186984062195,3.0,Positive,0.3940542936325073,3.0,1,2024-04-02 23:37:54+00:00
1516,Relax version constraint for `playwright` module,2024-04-04 04:51:26+00:00,2024-04-04 05:18:39+00:00,3,Positive,0.35745593905448914,3.0,Neutral,0.3283991813659668,3.0,1,2024-04-04 05:18:39+00:00
1517,Allow for evals with no args,2024-04-04 16:50:02+00:00,2024-04-05 04:06:16+00:00,3,Very Negative,0.5210049152374268,3.0,Neutral,0.5913785696029663,3.0,1,2024-04-05 04:06:16+00:00
1512,Remove citation prediction eval,2024-04-02 07:25:16+00:00,2024-04-05 04:07:10+00:00,3,Neutral,0.36051589250564575,3.0,Very Negative,0.43475666642189026,3.0,1,2024-04-05 04:07:10+00:00
1519,Unpin dependencies,2024-04-17 08:01:26+00:00,2024-04-17 14:45:50+00:00,3,Neutral,0.35430648922920227,,,0.0,,0,2024-04-17 14:45:50+00:00
1520,Release 3.0.0,2024-04-17 22:24:43+00:00,2024-04-17 22:27:15+00:00,3,Neutral,0.35057926177978516,3.0,Very Negative,0.4071567952632904,,0,2024-04-17 22:27:15+00:00
1524,Make the torch dep optional,2024-04-30 23:52:27+00:00,2024-05-01 00:14:02+00:00,3,Positive,0.4247661828994751,3.0,Neutral,0.40985897183418274,,0,2024-05-01 00:14:02+00:00
1525,Release 3.0.1,2024-05-01 00:24:34+00:00,2024-05-01 00:50:33+00:00,3,Neutral,0.3531501591205597,3.0,Neutral,0.3531501591205597,,0,2024-05-01 00:50:33+00:00
1528,[eval] Add IMO problems with exact answers,2024-05-15 06:20:52+00:00,2024-07-13 19:52:19+00:00,3,Negative,0.40448641777038574,3.0,Neutral,0.4676242768764496,3.0,3,2024-07-13 19:52:19+00:00
1560,20240930 steven exception handling usage tokens,2024-09-30 21:14:15+00:00,2024-09-30 21:30:28+00:00,3,Negative,0.3620050847530365,3.0,Neutral,0.3926478922367096,,0,2024-09-30 21:30:28+00:00
1572,Updating readme to link to OpenAI hosted evals experience,2024-12-18 21:57:42+00:00,2024-12-18 22:09:47+00:00,3,Neutral,0.44208836555480957,3.0,Neutral,0.42570608854293823,,0,2024-12-18 22:09:47+00:00
1605,Remove incontext_rl suite with defunct dependencies,2025-11-03 19:14:39+00:00,2025-11-03 21:36:50+00:00,3,Neutral,0.361263632774353,3.0,Negative,0.4483405649662018,,0,2025-11-03 21:36:50+00:00
